구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
조,4,심리 또는 감리 결과의 조치,,,제2조,약식제재금에 관한 적용례,제2조,0,0,0,"별표 2의 개정규정은 이 세칙 시행 후 최초로 발생하는 위규행위부터 적용한다. 부칙 <제692호, 2011. 2. 11.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,"이 세칙은 2011년 2월 14일부터 시행한다. 다만, 제3조, 제3조의3, 제3조의4, 제3조의5 및 제3조의7의 개정규정은 2011년 2월 21일부터 시행한다."
조,4,심리 또는 감리 결과의 조치,,,제2조,투자위험종목의 매매거래정지 요청에 관한 적용례,제2조,0,0,0,제3조의5의 개정규정은 이 세칙 시행일 이후 투자위험종목으로 지정되는 종목부터 적용한다.
조,4,심리 또는 감리 결과의 조치,,,제3조,포상금 지급기준 등에 관한 적용례,제3조,0,0,0,제6조의3의 개정규정은 이 세칙 시행 당시 포상금 지급여부가 결정되지 않은 불공정거래 신고부터 적용한다.
조,4,심리 또는 감리 결과의 조치,,,제4조,약식제재금 부과에 관한 적용례,제4조,0,0,0,제23조의 개정규정은 이 세칙 시행 후 부과되는 약식제재금부터 적용한다.
조,4,심리 또는 감리 결과의 조치,,,제5조,투자주의종목 지정 등에 관한 경과조치,제5조,0,0,0,"이 세칙 시행 당시 제3조제4항제6호에 따라 투자주의종목으로 지정된 종목은 이 규정의 시행일에 제3조의 개정규정에 따라 투자주의종목으로 지정된 것으로 본다. 부칙 <제745호, 2011. 7. 7.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2011년 7월 8일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,적용례,제2조,0,0,0,제21조제1항의 개정규정은 이 규정 시행 이후 최초로 위촉되는 위원부터 적용한다.
조,4,심리 또는 감리 결과의 조치,,,제3조,기존 위원의 연임·임기에 관한 특례,제3조,0,0,0,"이 규정 시행 당시 종전의 규정에 따라 위촉된 위원은 최초 위촉일로부터 기산하여 4년을 초과하지 않는 범위 내에서 제21조 제1항의 개정규정에 따라 연임할 수 있다. 부칙 <제792호, 2011. 12. 26.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2012년 1월 1일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,회원에 대한 징계등의 적용례,제2조,0,0,0,"제14조제1항제6호다목, 제18조제1항제3호 단서 및 제23조제1항제1호 단서의 개정규정은 이 세칙 시행 후 최초로 발생하는 위규행위부터 적용한다. 다만, 별표2의 개정규정은 이 세칙 시행 후 최초로 약식제재금을 부과하는 경우부터 적용한다."
조,4,심리 또는 감리 결과의 조치,,,제3조,회원제재금 부과에 관한 적용례,제3조,0,0,0,"별표1의 개정규정은 이 세칙 시행 후 최초로 회원제재금을 부과하는 경우부터 적용한다. 부칙 <제816호, 2012. 3. 8.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2012년 3월 12일부터 시행한다.
항,4,심리 또는 감리 결과의 조치,,,제2조제①항,투자경고종목 또는 투자위험종목의 지정 등에 관한 적용례,제2조,①,0,0,① 제3조의3 및 제3조의4의 개정규정은 이 세칙 시행 후의 매매 거래일부터 기산하여 투자경고종목 또는 투자위험종목으로 지정 되거나 지정예고되는 종목부터 적용한다.
항,4,심리 또는 감리 결과의 조치,,,제2조제②항,투자경고종목 또는 투자위험종목의 지정 등에 관한 적용례,제2조,②,0,0,② 제3조의5 및 제3조의6의 개정규정은 이 세칙 시행 후의 매매 거래일부터 기산하여 투자경고종목 또는 투자위험종목으로 지정되는 종목부터 적용한다.
항,4,심리 또는 감리 결과의 조치,,,제3조제①항,투자경고종목 또는 투자위험종목의 지정 등에 관한 경과조치,제3조,①,0,0,① 이 세칙 시행이전의 매매거래일부터 기산하여 종전 세칙 제3조의3 및 제3조의4에 따른 투자경고종목 또는 투자위험종목의 지정이나 지정예고 등에 해당하는 경우에는 종전 세칙 제3조의3 및 제3조의4에 따른다.
항,4,심리 또는 감리 결과의 조치,,,제3조제②항,투자경고종목 또는 투자위험종목의 지정 등에 관한 경과조치,제3조,②,0,0,② 이 세칙 시행이전의 매매거래일부터 기산하여 종전 세칙 제3조의4에 따라 투자위험종목으로 지정되는 경우 그 매매거래정지의 요청에 관하여는 종전 세칙 제3조의5에 따른다.
항,4,심리 또는 감리 결과의 조치,,,제4조제①항,투자경고종목 또는 투자위험종목의 지정 등에 관한 특례,제4조,①,0,0,① 부칙 제2조에 따른 조치를 받은 이후에 부칙 제3조에 따라 동일한 조치를 받게 되는 경우(양 조치를 동일한 시점에 받게 되는 경우를 포함한다)에는 부칙 제3조를 적용하지 아니한다.
항,4,심리 또는 감리 결과의 조치,,,제4조제②항,투자경고종목 또는 투자위험종목의 지정 등에 관한 특례,제4조,②,0,0,"② 부칙 제3조에 따른 조치를 받은 이후에 그 대상기간이 일부 중첩되는 경우로서 부칙 제2조에 따라 동일한 조치를 받게 되는 경우에는 부칙 제2조를 우선하여 적용한다. 이 경우 부칙 제3조에 따른 조치는 그 효력이 정지된다. 부칙 <제826호, 2012. 4. 10.> 부칙내용 이 세칙은 2012년 4월 23일부터 시행한다. 부칙 <제850호, 2012. 7. 3.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2012년 7월 9일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,포상금 지급에 관한 적용례,제2조,0,0,0,"제6조의3의 개정규정은 이 세칙 시행일 이후 접수된 불공정거래 신고부터 적용한다. 부칙 <제858호, 2012. 8. 27.> 부칙내용 이 세칙은 2012년 9월 3일부터 시행한다. 부칙 <제861호, 2012. 9. 12.> 부칙내용 이 세칙은 2012년 9월 13일부터 시행한다. 부칙 <제868호, 2012. 10. 5.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,"이 세칙은 2012년 10월 8일부터 시행한다. 다만, 제3조제1항부터 제3항까지 중 주식워런트증권과 관련된 개정규정은 2012년 10월 29일부터 시행한다."
항,4,심리 또는 감리 결과의 조치,,,제2조제①항,투자주의종목 지정 등에 관한 적용례,제2조,①,0,0,"① 제3조, 제3조의3 및 제3조의4의 개정규정은 이 세칙 시행 후의 매매거래일부터 기산하여 투자주의종목, 투자경고종목 또는 투자위험종목으로 지정, 지정예고 또는 지정해제되는 종목부터 적용한다."
항,4,심리 또는 감리 결과의 조치,,,제2조제②항,투자주의종목 지정 등에 관한 적용례,제2조,②,0,0,"② 이 세칙 시행이전의 매매거래일부터 기산하여 종전 세칙 제3조, 제3조의3 및 제3조의4에 따른 투자주의종목, 투자경고종목 또는 투자위험종목의 지정, 지정예고 또는 지정해제 등에 해당하는 경우에는 종전 세칙 제3조, 제3조의3 및 제3조의4에 따른다."
항,4,심리 또는 감리 결과의 조치,,,제2조제③항,투자주의종목 지정 등에 관한 적용례,제2조,③,0,0,"③ 제1항에 따른 조치를 받은 이후에 제2항에 따라 동일한 조치를 받게 되는 경우(양 조치를 동일한 시점에 받게 되는 경우를 포함한다)에는 제2항을 적용하지 아니한다. 부칙 <제885호, 2012. 12. 27.> 부칙내용 이 세칙은 2013년 1월 1일부터 시행한다. 부칙 <제926호, 2013. 6. 17.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2013년 7월 1일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,투자주의종목에 대한 적용특례,제2조,0,0,0,"코넥스시장 상장종목에 대하여는 시장감시위원장이 따로 정하는 날부터 제3조를 적용한다. 부칙 <제941호, 2013. 8. 26.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2013년 9월 30일부터 시행한다. 다만 제3조의5 및 제3조의6의 개정규정은 2013년 8월 27일부터 시행한다.
항,4,심리 또는 감리 결과의 조치,,,제2조제①항,투자주의종목 지정 등에 관한 적용례,제2조,①,0,0,"① 제3조, 제3조의3 및 제3조의4의 개정규정은 이 세칙 시행 이후의 매매거래일부터 기산하여 투자주의종목, 투자경고종목 또는 투자위험종목으로 지정, 지정예고 또는 지정해제되는 종목부터 적용한다."
항,4,심리 또는 감리 결과의 조치,,,제2조제②항,투자주의종목 지정 등에 관한 적용례,제2조,②,0,0,"② 이 세칙 시행이전의 매매거래일부터 기산하여 종전 세칙 제3조, 제3조의3 및 제3조의4에 따른 투자주의종목, 투자경고종목 또는 투자위험종목의 지정, 지정예고 또는 지정해제에 해당하는 경우에는 종전 세칙 제3조, 제3조의3 및 제3조의4에 따른다. 부칙 <제950호, 2013. 9. 13.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,"이 세칙은 2013년 9월 23일부터 시행한다. 다만, 제7조, 제8조 및 제23조의 개정규정은 2013년 9월 17일부터 시행한다."
조,4,심리 또는 감리 결과의 조치,,,제2조,포상금에 관한 적용례,제2조,0,0,0,제6조의3 및 제24조의 개정규정은 이 세칙 시행일 이후 접수된 신고분부터 적용한다.
조,4,심리 또는 감리 결과의 조치,,,제3조,약식제재금 부과에 관한 적용례,제3조,0,0,0,"제23조의 개정규정은 이 세칙 시행 후 최초로 약식제재금을 부과하는 경우부터 적용한다. 부칙 <제984호, 2013. 12. 30.> 부칙내용 이 세칙은 2014년 1월 2일부터 시행한다. 부칙 <제1046호, 2014. 6. 26.> 부칙내용 이 세칙은 2014년 6월 30일부터 시행한다. 부칙 <제1072호, 2014. 7. 31.> 부칙내용 이 세칙은 2014년 8월 4일부터 시행한다. 부칙 <제1105호, 2014. 10. 31.> 부칙내용 이 세칙은 2014년 11월 17일부터 시행한다. 부칙 <제1117호, 2014. 11. 27.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2014년 12월 1일부터 시행한다.
항,4,심리 또는 감리 결과의 조치,,,제2조제①항,투자주의종목 지정 등에 관한 적용례,제2조,①,0,0,"① 이 세칙은 시행 이후의 매매거래일부터 기산하여 투자주의종목, 투자경고종목 또는 투자위험종목으로 지정, 지정예고 또는 지정해제되는 종목부터 적용한다."
항,4,심리 또는 감리 결과의 조치,,,제2조제②항,투자주의종목 지정 등에 관한 적용례,제2조,②,0,0,"② 이 세칙 시행이전의 매매거래일부터 기산하여 종전 세칙에 따른 투자주의종목, 투자경고종목 또는 투자위험종목의 지정, 지정예고 또는 지정해제에 해당하는 경우에는 종전 세칙에 따른다. 부칙 <제1197호, 2015. 6. 10.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2015년 6월 15일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,투자경고종목의 매매거래정지의 요청 등에 관한 경과조치,제2조,0,0,0,"이 세칙 시행일 전 위원회가 매매거래가 정지될 수 있다는 사실을 예고한 경우 매매거래정지의 요청은 제3조의5의 개정규정에도 불구하고 종전의 규정을 따른다. 부칙 <제1211호, 2015. 6. 30.> 부칙내용 이 세칙은 시장감시규정('15.6.5 시장감시위원회 의결)의 효력이 발생하는 때부터 시행한다. 부칙 <제1255호, 2015. 11. 20.> 부칙내용 이 세칙은 2015년 11월 23일부터 시행한다. 부칙 <제1263호, 2015. 12. 11.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2015년 12월 14일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,투자경고종목 적용례,제2조,0,0,0,"이 세칙 시행 이전 종전 규정에 따라 투자경고종목으로서 매매거래정지 사유가 발생한 종목에 대해서는 그 지정 해제 시까지 종전 규정에 의한다. 부칙 <제1305호, 2016. 3. 29.> 부칙내용 이 세칙은 2016년 3월 30일부터 시행한다. 부칙 <제1311호, 2016. 4. 18.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2016년 4월 20일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,투자경고종목 지정 등에 관한 적용례,제2조,0,0,0,"제3조의3제1항제7호, 같은 조 제2항제6호 및 제5항제1호라목의 개정규정은 이 세칙 시행 이후 투자경고종목에서 지정해제되는 종목부터 적용한다."
조,4,심리 또는 감리 결과의 조치,,,제3조,약식제재금 부과 적용례,제3조,0,0,0,"제23조제1항제4호의3의 개정규정은 이 세칙 시행 후 발생하는 위반분부터 적용한다. 부칙 <제1325호, 2016. 5. 31.> 부칙내용 이 세칙은 2016년 6월 1일부터 시행한다. 부칙 <제1416호, 2017. 2. 10.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,"이 세칙은 2017년 2월 13일부터 시행한다. 다만, 제3조제4항제7호의 개정규정은 2017년 2월 20일부터 시행한다."
조,4,심리 또는 감리 결과의 조치,,,제2조,투자주의종목 지정에 관한 적용례,제2조,0,0,0,"제3조제4항제7호의 개정규정은 이 세칙 시행일 이후 최초로 풍문관여종목으로 지정된 종목부터 적용한다. 부칙 <제1423호, 2017. 3. 7.> 부칙내용 이 세칙은 2017년 3월 13일부터 시행한다. 부칙 <제1474호, 2017. 8. 11.> 부칙내용 이 세칙은 2017년 8월 14일부터 시행한다. 부칙 <제1485호, 2017. 9. 14.> 부칙내용 이 세칙은 2017년 9월 18일부터 시행한다. 부칙 <제1500호, 2017. 12. 18.> 부칙내용 이 세칙은 2018년 1월 2일부터 시행한다. 부칙 <제1524호, 2018. 2. 2.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2018년 2월 6일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,적용례,제2조,0,0,0,"제3조의7제1항 단서 및 제2항의 개정규정은 이 세칙 시행일 이후 최초로 코넥스시장 상장종목이 유가증권시장 또는 코스닥시장에 신규상장되는 경우부터 적용한다. 부칙 <제1577호, 2018. 9. 7.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2018년 10월 1일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,회원제재금 부과에 관한 적용례,제2조,0,0,0,"별표 1의 개정규정은 이 세칙이 시행 후 최초로 회원제재금을 부과하는 경우부터 적용한다. 부칙 <제1611호, 2018. 12. 11.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,"이 세칙은 2018년 12월 24일부터 시행한다. 부칙 <제1734호, 2019. 9. 20.> 부칙내용 이 세칙은 2019년 9월 23일부터 시행한다. 부칙 <제1792호, 2020. 3. 18.> 부칙내용 이 세칙은 2020년 3월 23일부터 시행한다. 부칙 <제1822호, 2020. 5. 7.> 부칙내용 이 세칙은 2020년 5월 8일부터 시행한다. 부칙 <제1933호, 2021. 3. 12.> 부칙내용 이 세칙은 2021년 3월 15일부터 시행한다. 다만, 제13조의3의 개정규정은 2021년 4월 6일부터 시행한다. 부칙 <제1982호, 2021. 9. 14.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2021년 10월 1일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,"회원에 대한 징계, 조치요구 또는 회원에 대한 임직원의 징계요구 등에 관한 경과조치",제2조,0,0,0,"이 세칙 시행 전의 규정 위반행위에 대하여 회원에 대한 징계, 조치요구 또는 회원에 대한 임직원의 징계요구 기준을 적용할 때에는 이 세칙의 개정규정에도 불구하고 위반행위 당시의 규정에 따른다. 부칙 <제2011호, 2021. 12. 15.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2021년 12월 27일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,소액포상금 한도에 관한 적용례,제2조,0,0,0,"제6조의3제2항의 개정규정은 이 세칙 시행 당시 불공정거래 신고를 접수했으나 포상금을 지급하지 아니한 경우에도 적용한다. 부칙 <제2042호, 2022. 6. 15.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2022년 6월 16일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,적용례,제2조,0,0,0,"별표 2 제1호다목의 개정규정은 이 세칙 시행일 이후 프로그램매매 호가표시를 위반한 경우부터 적용한다. 부칙 <제2079호, 2022. 11. 23.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2022년 11월 28일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,투자경고종목 및 투자위험종목의 지정 등에 관한 경과조치,제2조,0,0,0,제3조의3 및 제3조의4의 개정규정에도 불구하고 이 세칙 시행 이전의 매매거래일부터 기산하여 투자경고종목 또는 투자위험종목의 지정이나 지정예고 등에 해당하는 경우에는 종전의 규정에 따른다.
조,4,심리 또는 감리 결과의 조치,,,제3조,포상지급 기준 등의 관한 적용례,제3조,0,0,0,제6조의3제1항·제4항·제5항 및 제30조제2항제3호의 개정규정은 이 규정 시행 당시 불공정거래 신고를 접수했으나 포상금을 지급하지 아니한 경우에도 적용한다.
조,4,심리 또는 감리 결과의 조치,,,제4조,회원제재금 부과기준에 관한 적용례,제4조,0,0,0,"별표 1의 개정규정은 이 세칙 시행일 이후 최초로 회원제재금을 부과하는 경우부터 적용한다. 부칙 <제2107호, 2023. 2. 8.> 부칙내용 이 세칙은 2023년 3월 2일부터 시행한다. 부칙 <제2119호, 2023. 4. 11.> 부칙내용 이 세칙은 2023년 5월 2일부터 시행한다. 부칙 <제2127호, 2023. 6. 7.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2023년 6월 8일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,위법·위규행위 자진신고 감경에 관한 적용례,제2조,0,0,0,"제16조 및 별표 1의 개정규정은 이 세칙 시행 전에 위법·위규행위 자진신고를 한 경우로서 이 세칙 시행 이후 회원에 대하여 징계를 하는 경우에도 적용한다. 부칙 <제2155호, 2023. 8. 30.> 부칙내용 이 세칙은 2023년 9월 1일부터 시행한다. 부칙 <제2196호, 2023. 12. 12.> 부칙내용 이 세칙은 2023년 12월 26일부터 시행한다. 부칙 <제2206호, 2024. 1. 30.> 부칙내용 이 세칙은 2024년 2월 16일부터 시행한다. 부칙 <제2212호, 2024. 2. 16.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2024년 2월 19일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,포상금 지급에 관한 적용례,제2조,0,0,0,"제6조의3제1항·제5항의 개정규정은 이 세칙 시행 당시 불공정거래 신고를 접수했으나 포상금을 지급하지 아니한 경우에도 적용한다. 부칙 <제2228호, 2024. 5. 21.> 부칙내용 이 세칙은 2024년 5월 27일부터 시행한다. 부칙 <제2253호, 2024. 10. 15.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2024년 10월 16일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,회원에 대한 징계 등의 적용례,제2조,0,0,0,"제15조, 제15조의2 및 별표 1의 개정규정은 이 세칙 시행 이후 최초로 회원에 대해 징계를 하는 경우부터 적용한다. 부칙 <제2296호, 2025. 2. 27.> 부칙내용 이 세칙은 2025년 3월 4일부터 시행한다. 부칙 <제2310호, 2025. 3. 13.> 부칙내용 이 세칙은 2025년 3월 31일부터 시행한다. 부칙 <제2329호, 2025-05-15>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,"이 세칙은 2025년 6월 9일부터 시행한다. 부칙 <제2364호, 2025. 10. 2.> 부칙내용 이 세칙은 2025년 10월 2일부터 시행한다. 부칙 <제2372호, 2025. 10. 28.> 부칙내용 이 세칙은 2025년 10월 28일부터 시행한다. 부칙 <제2382호, 2025. 12. 26.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2025년 12월 29일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,경과규정,제2조,0,0,0,"이 세칙 시행 이전 종전 규정 제3조의3제2항제8호에 따라 투자경고종목으로 지정된 종목이 시행일 당시 개정 규정 제3조의3제2항제8호라목에 해당하는 경우에는 시행일부터 투자경고종목에서 지정해제한다. 부칙 <제2400호, 2026. 1. 29.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2026년 1월 29일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,회원제재금 미환급에 관한 경과조치,제2조,0,0,0,"이 세칙 시행 전에 회원이 이미 납부한 회원제재금의 환급에 관하여는 별표 1 제4호나목의 개정규정에도 불구하고 종전의 규정에 따른다. 부칙 <제2435호, 2026. 4. 24.> 부칙내용 이 세칙은 2026년 4월 27일부터 시행한다. 부칙 <제2446호, 2026. 5. 19.> 부칙내용 이 세칙은 2026년 5월 20일부터 시행한다. 부칙 <제2448호, 2026. 5. 26.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2026년 5월 27일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,투자경고종목의 지정 및 지정예고에 관한 적용례,제2조,0,0,0,"시행일 직전 거래일에 종전 규정에 따라 투자경고종목으로 지정 및 지정예고할 수 있는 종목이 시행일 당시 개정 규정 제3조의3제4항제3호에 해당하는 경우에는 시행일에 투자경고종목의 지정 및 지정예고를 하지 아니한다. 부칙 <제2452호, 2026. 6. 26.>"
조,4,심리 또는 감리 결과의 조치,,,제1조,시행일,제1조,0,0,0,이 세칙은 2026년 6월 29일부터 시행한다.
조,4,심리 또는 감리 결과의 조치,,,제2조,포상금 지급에 관한 적용례,제2조,0,0,0,"제6조의3의 개정규정은 이 세칙 시행 전에 불공정거래 신고가 접수된 경우로서, 시행 당시 포상금 지급 결정을 하지 아니한 경우에도 적용한다. [별지 제1호 서식] 상장법인 주요주주 등의 자기주식등 거래현황 보고 <개정 2009.2.3, 2012.4.10> <표> 한국거래소 시장감시위원장 귀하 시장감시규정 제7조 및 동시행세칙 제4조의 규정에 의하여 당사의 본점․지점 및 영업소별 상장법인 임원․직원 및 주요주주 위탁자의 자기회사 발행주권 및 시행세칙 제4조제1항 각호의 유가증권 등의 거래의 위탁내역을 다음과 같이 보고합니다. 20 년 월 일 ○○회사 대표이사(대표집행임원) ○ ○ ○ (인) <표> 주1) 매매구분은 일반매매와 공매도로 구분 2) 공매도는 ｢자본시장과 금융투자업에 관한 법률 시행령｣ 제208조제2항제1호가목에 따른 상장법인 임직원의 공매도를 말함 [별지 제2호 서식] 공정거래질서저해우려 풍문 또는 이상거래 징후·현상 보고 <개정 2009.2.3, 2012.4.10> <표> 한국거래소 시장감시위원장 귀하 시장감시규정 제7조 및 동시행세칙 제5조의 규정에 의하여 공정거래질서를 저해할 우려가 있는 풍문 또는 이상거래 징후․현상내용을 다음과 같이 보고합니다. 20 년 월 일 ○○회사 대표이사(대표집행임원) ○ ○ ○ (인) <표> (주) 내용에는 관련 증권사, 날짜 등 구체적인 사항이 포함되도록 작성 [별지 제3호 서식] 삭제<2009.2.3> [별지 제4호 서식] 민원·분쟁현황 및 처리결과 보고 <개정 2009.2.3, 2012.4.10> <표> 한국거래소 시장감시위원장 귀하 시장감시규정 제7조 및 동시행세칙 제5조의 규정에 의하여 당사의 민원․분쟁현황 및 처리결과를 다음과 같이 보고합니다. 20 년 월 일 ○○회사 대표이사(대표집행임원) ○ ○ ○ (인) <표> <표> [별지 제5호 서식] 심리·감리 회피신청서 <개정 2009.2.3> <표> 한국거래소 시장감시위원장 귀하 시장감시규정 제9조 및 동시행세칙 제6조의 규정에 의하여 다음과 같은 사유로 해당 종목(회원)에 대하여 심리․감리의 회피를 신청하오니 승인하여 주시기 바랍니다. <표> 20 년 월 일 신청인 : ○ ○ ○ (인) [별지 제6호 서식] 위탁자 기본정보 현황 <개정 2009.2.3, 2012.4.10, 2024.5.21> <표> 한국거래소 시장감시위원장 귀하 시장감시규정 제14조 및 동시행세칙 제8조제1호의 규정에 의하여 위탁자 기본정보를 다음과 같이 제출합니다. 20 년 월 일 ○○회사 대표이사(대표집행임원) ○ ○ ○ (인) <표> 주 1) 고유번호는 주민등록번호 또는 사업자등록번호를 말함. 다만, 외국인의 경우에는 「금융투자업규정」제6-1조제14호에 따른 식별수단을 말함 2) 증권저축은 근로자증권저축을 말함 [별지 제7호 서식] 삭제<2006.11.30> [별지 제8호 서식] 출석요청서 <개정 2009.2.3> <표> [별지 제9호 서식] 확인서 <개정 2009.2.3> <표> [별지 제10호 서식] 문답서 <개정 2006.11.30> <표> [별지 제11호 서식] 질문서 <개정 2006.11.30, 2009.2.3> <표> [별지 제12호 서식] 감리명령서 <개정 2006.11.30, 2009.2.3> <표> [별지 제13호 서식] 삭제<2017.2.10> [별지 제14호 서식] 현지조치사항 <개정 2009.2.3> <표> - - [별지 제14-2호 서식] 공매도 중앙점검시스템 보고서 <표> - - [별지 제14-3호 서식] 사실관계확인서 <표> - - [별지 제14-4호 서식] 자료제출요구서 <신설 2021.3.12.> <표> [별지 제15호 서식] 회원제재금 부과 통지서 <개정 2009.2.3, 2011.12.26., 2024.1.30., 2025.5.15> 회원제재금 부과 통지서"
호,4,심리 또는 감리 결과의 조치,,,제2조제1호,포상금 지급에 관한 적용례,제2조,0,1,0,대상회원 : ○○회사
호,4,심리 또는 감리 결과의 조치,,,제2조제2호,포상금 지급에 관한 적용례,제2조,0,2,0,부과금액 : ￦ (금 원정)
호,4,심리 또는 감리 결과의 조치,,,제2조제3호,포상금 지급에 관한 적용례,제2조,0,3,0,납부기한 : 년 월 일까지
호,4,심리 또는 감리 결과의 조치,,,제2조제4호,포상금 지급에 관한 적용례,제2조,0,4,0,납부방법 - 입금방법 : 한국거래소의 보통예금통장에 무통장 입금 - 계좌번호 : ○○은행 000-00-000000 - 예 금 주 : 한국거래소 - 기 타 : 당일 자금화가 가능한 현금 또는 자기앞수표(당좌수표는 제외)로 입금
호,4,심리 또는 감리 결과의 조치,,,제2조제5호,포상금 지급에 관한 적용례,제2조,0,5,0,부과근거 및 사유 - 시장감시규정 제22조 및 동 시행세칙 제14조
호,4,심리 또는 감리 결과의 조치,,,제2조제6호,포상금 지급에 관한 적용례,제2조,0,6,0,기 타
목,4,심리 또는 감리 결과의 조치,,,제2조제6호가목,포상금 지급에 관한 적용례,제2조,0,6,가,가. 가산금 : 위원회는 회원이 납부기한까지 회원제재금을 납부하지 아니한 경우에는 나목에 따른 이의신청 여부와 관계없이 납부기한의 다음날부터 납부한 날의 전일까지 미납한 회원제재금에 연 100분의 6을 적용하여 계산한 금액을 가산금으로 징수함.
